Check Name,Category,Source ID,Source Severity,Computer Name,Last Seen,State,Measured Values
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04px3202.internal.das,10-Mar-2026 07:55,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04px3002.internal.das,10-Mar-2026 07:31,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px0902v1.wellpoint.com,10-Mar-2026 07:41,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px1602.wellpoint.com,10-Mar-2026 07:42,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px0802v1.wellpoint.com,10-Mar-2026 07:29,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04dx24db03.internal.das,10-Mar-2026 07:37,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33dx1301v1.wellpoint.com,10-Mar-2026 07:33,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10dx1002v2.wellpoint.com,10-Mar-2026 07:50,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px0901v1.wellpoint.com,10-Mar-2026 07:48,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04dx2601.internal.das,10-Mar-2026 07:52,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px0901v2.wellpoint.com,10-Mar-2026 07:29,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx2801.internal.das,10-Mar-2026 07:37,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10dx1904.wellpoint.com,10-Mar-2026 07:48,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10dx1003v1.wellpoint.com,10-Mar-2026 06:42,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px1501.wellpoint.com,10-Mar-2026 07:40,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px0902v2.wellpoint.com,10-Mar-2026 07:52,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx1202v1.wellpoint.com,10-Mar-2026 07:49,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04px2102.internal.das,10-Mar-2026 07:59,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px2002.wellpoint.com,10-Mar-2026 07:38,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px2003.wellpoint.com,10-Mar-2026 07:33,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10dx1903.wellpoint.com,10-Mar-2026 07:36,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33dx1301v2.wellpoint.com,10-Mar-2026 07:34,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px0801v2.wellpoint.com,10-Mar-2026 07:33,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33dx1302v1.wellpoint.com,10-Mar-2026 07:50,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33dx1304v1.wellpoint.com,10-Mar-2026 07:48,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx1801.wellpoint.com,10-Mar-2026 07:31,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx1101v1.wellpoint.com,10-Mar-2026 07:47,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04dx2203.internal.das,10-Mar-2026 07:34,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px1601.wellpoint.com,10-Mar-2026 07:34,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04dx3301.internal.das,10-Mar-2026 07:59,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04dx24db01.internal.das,10-Mar-2026 07:39,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx1102v2.wellpoint.com,10-Mar-2026 07:45,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx3101.internal.das,10-Mar-2026 07:39,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04px2101.internal.das,10-Mar-2026 07:40,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04px2504.internal.das,10-Mar-2026 07:50,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10dx1901.wellpoint.com,10-Mar-2026 07:52,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx1203v1.wellpoint.com,10-Mar-2026 07:57,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px1502.wellpoint.com,10-Mar-2026 07:49,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx2701.internal.das,10-Mar-2026 07:29,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04dx3302.internal.das,10-Mar-2026 07:23,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx1802.wellpoint.com,10-Mar-2026 07:39,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33dx1302v2.wellpoint.com,10-Mar-2026 07:54,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx2703.internal.das,10-Mar-2026 07:30,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,ch03fx0202.internal.das,10-Mar-2026 07:27,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,ch03fx0101.internal.das,10-Mar-2026 07:40,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04dx2204.internal.das,10-Mar-2026 07:46,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10dx1701.wellpoint.com,10-Mar-2026 07:55,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10dx1902.wellpoint.com,10-Mar-2026 07:36,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04px3001.internal.das,10-Mar-2026 07:49,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04dx2602.internal.das,10-Mar-2026 07:48,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04px23db02.internal.das,10-Mar-2026 07:44,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px2004.wellpoint.com,10-Mar-2026 07:44,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04dx2201.internal.das,10-Mar-2026 07:44,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx2704.internal.das,10-Mar-2026 07:34,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx2802.internal.das,10-Mar-2026 07:41,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10dx1003v2.wellpoint.com,10-Mar-2026 07:49,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,ch03fx0201.internal.das,10-Mar-2026 07:48,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px0801v1.wellpoint.com,10-Mar-2026 07:33,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx1101v2.wellpoint.com,10-Mar-2026 07:28,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px0904v1.wellpoint.com,10-Mar-2026 07:32,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,dc04px2901.internal.das,10-Mar-2026 07:28,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /sbin/nologin
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10dx1702.wellpoint.com,10-Mar-2026 07:38,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10dx1002v1.wellpoint.com,10-Mar-2026 07:52,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px0903v1.wellpoint.com,10-Mar-2026 07:59,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px0802v2.wellpoint.com,10-Mar-2026 07:55,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px1503.wellpoint.com,10-Mar-2026 07:52,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va33fx1102v1.wellpoint.com,10-Mar-2026 07:35,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
Disable or Remove Account: tcpdump,Roles / Permissions / Privileges - All Users,02.20.26,HIGH,va10px0803v1.wellpoint.com,10-Mar-2026 07:30,passed,Disable or Remove Account: tcpdump : 02.20.26: Shell for account tcpdump is /bin/false
